SMILES,Texpi,ALogP,ALogp2,AMR,apol,nAcid,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,bpol,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,ECCEN,FMF,Fsp3,fragC,nHBAcc,nHBDon,HybRatio,JPLogP,Kier1,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomLC,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,PetitjeanNumber,topoShape,geomShape,nRotB,LipinskiFailures,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VABC,VAdjMat,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
C1=C(C(=O)NC(=O)N1)F,305,-1.1018000000000001,1.2139632400000002,26.1722,13.401379,0,0,0,12,0.4347054596172708,-0.21432142004124008,0.06147704368921054,-0.09980923349576937,-0.015923019344009512,12.770942812677502,10.910696798512067,15.848391159020094,14.457113469970452,6.241807721265283,304.79886725390634,334.07803542968753,415.2685517265626,305.28636742968746,97.6910329921875,11.772598956857843,19.000136538723414,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,7.718621000000001,0,9,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.018042195912175808,0.021550700344594505,0.7600796553858447,0.0,0.16666666666666666,0.0,0.15661654517496387,0.0,0.01113588507968435,0.0,1.4782780961775845,1.558028605424962,2.0759330939284544,0.20607076287049014,0.1669701154577674,0.15042800985869179,6.8533711511285205,4.198377302757663,3.8727920134931058,2.8603662194915755,1.8167629792261772,1.3316001604737502,0.5044733353288007,0.06804138174397717,4.271811323126579,2.1745807961581023,1.4198610557263855,0.7739642065842111,0.39336190970452906,0.2134085929455368,0.04911546599324761,0.0027839712699210873,67,0.5,0.0,72.05,4,2,0.0,-0.7907697966674399,7.111111111111111,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.8898815748423097,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.3499999999999999,0.4,0.6666666666666666,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,58.2,103.11609506882876,4.169925001442312,130.07738533784016,17.38201719334524,1.9313352437050268,13.340732384894133,4.986019722322716,5.863264454697643,84.0,10.0,-0.7589999999999999,42.0
C1=C(C(=O)NC(=O)N1)F,305,-1.1018000000000001,1.2139632400000002,26.1722,13.401379,0,0,0,12,0.4347054596172708,-0.21432142004124008,0.06147704368921054,-0.09980923349576937,-0.015923019344009512,12.770942812677502,10.910696798512067,15.848391159020094,14.457113469970452,6.241807721265283,304.79886725390634,334.07803542968753,415.2685517265626,305.28636742968746,97.6910329921875,11.772598956857843,19.000136538723414,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,7.718621000000001,0,9,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.018042195912175808,0.021550700344594505,0.7600796553858447,0.0,0.16666666666666666,0.0,0.15661654517496387,0.0,0.01113588507968435,0.0,1.4782780961775845,1.558028605424962,2.0759330939284544,0.20607076287049014,0.1669701154577674,0.15042800985869179,6.8533711511285205,4.198377302757663,3.8727920134931058,2.8603662194915755,1.8167629792261772,1.3316001604737502,0.5044733353288007,0.06804138174397717,4.271811323126579,2.1745807961581023,1.4198610557263855,0.7739642065842111,0.39336190970452906,0.2134085929455368,0.04911546599324761,0.0027839712699210873,67,0.5,0.0,72.05,4,2,0.0,-0.7907697966674399,7.111111111111111,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.8898815748423097,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.3499999999999999,0.4,0.6666666666666666,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,58.2,103.11609506882876,4.169925001442312,130.07738533784016,17.38201719334524,1.9313352437050268,13.340732384894133,4.986019722322716,5.863264454697643,84.0,10.0,-0.7589999999999999,42.0
C1=C(C=C(C(=C1Cl)O)Cl)Cl,298,3.5558,12.64371364,42.1665,19.902378999999996,0,6,6,13,0.15027335216053664,-0.017578545268828103,-0.055785615043739724,-0.026308144817959567,3.3539236295046515E-4,33.91331875908729,16.18740389544685,26.374807790893698,31.23886776515559,36.32625361899319,646.3254923212892,719.2841529472657,932.2114011250003,777.6934644062501,346.18853817968755,11.700279617063796,34.97139982898294,-0.3878412612436399,0.39832567824185583,5.69066960008021,9.521571914431586,4.539621000000001,0,10,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.020833333333333332,0.08018528859547921,0.95252974511572,0.0,0.2721655269759087,0.0,0.5722107712960969,0.0,0.07319250547113998,0.0,2.0061346145118417,2.698515570413699,3.277369637673406,0.8540169434469497,1.2671574670219967,1.1767220664463163,7.723614639131598,4.609060905280622,4.390260761095537,3.3434447957846625,2.355719544505394,1.304668720296347,0.6978043295730594,0.1111111111111111,7.003594390962254,3.5791474646707533,2.9688777845360663,1.7761145480185125,1.351562274804093,0.49361484102543746,0.30673044188214826,0.021128856368212913,76,0.46153846153846156,0.0,79.04,1,1,0.0,3.263247448222048,8.1,2.938775510204082,1.75,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.4999999999999999,5.1115448339701794,0.0,3.5327755290014426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6800000000000002,0.4,0.6666666666666666,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,20.23,135.5899616646612,4.321928094887363,197.44645530432672,19.22495568428954,1.922495568428954,9.961835298818277,2.48584822928405,0.0,110.0,13.0,3.482,48.0
C1=C(C=C(C=C1O)O)O,310,1.0277999999999998,1.0563728399999996,31.140299999999996,16.966758,0,6,6,15,0.17281046584926413,-0.032272443944034945,5.981867059682983E-4,-0.13192048311566137,0.07718950742909594,11.323407106622838,9.996275931397694,13.992551862795384,10.992551862795388,9.319683038020534,349.08243382031264,380.6144342578127,473.9487044414063,337.6506003046876,162.33843196875006,11.6996140861761,16.00008499693205,-0.40463154560347175,0.3536499264528553,4.70548921120596,7.179967510520807,6.559242,0,9,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.024056261216234408,0.03227486121839514,0.8660254037844388,0.0,0.0,0.0,0.223606797749979,0.0,0.0,0.0,0.9999999999999999,1.99578191578136,1.7474002407106248,0.22360679774997896,0.2850011443110753,0.20796695833306186,6.85337115112852,4.1815405503520555,4.022621927754164,2.414213562373095,2.3493353063746336,0.9855985596534887,0.696923425058676,0.0,4.573691594068752,2.4028712008188147,1.7076093711337024,0.8872983346207415,0.5795469054258293,0.25614096617239596,0.08954972243679028,0.0,63,0.4,0.0,153.03,3,3,0.0,0.5782677776913523,7.111111111111111,2.7222222222222223,2.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,1.5000000000000004,6.240251469155711,0.0,1.5000000000000004,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.25,0.3333333333333333,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,60.69,107.53721175448345,4.169925001442312,126.11027468639097,17.38171618056012,1.931301797840013,7.48371454334686,7.48371454334686,0.0,84.0,9.0,0.8039999999999999,42.0
C1=CC(=C(C(=C1)O)O)O,310,1.0277999999999998,1.0563728399999996,31.140299999999996,16.966758,0,6,6,15,0.19043907378002264,-0.026154456250477336,-0.10027956551302682,0.007909536701278521,0.02330494817221435,11.323407106622838,9.996275931397694,13.992551862795384,14.54148993387728,5.770744966938641,351.65215043750004,384.73591868750015,482.55300259765636,381.1869697187503,117.82862378515631,11.69960495705307,16.00022813064305,-0.4035682946089771,0.3872931775052026,4.764435805382309,7.364896857572731,6.559242,0,9,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.024056261216234408,0.03227486121839514,0.663854610520907,0.0,0.2721655269759087,0.0,0.18500114431107528,0.0,0.028867513459481284,0.0,1.733969087535933,1.9793920514651053,2.1903897720835888,0.3113700710425361,0.2757191471184761,0.2362543983339262,6.85337115112852,4.21521405516327,3.7445881845648668,3.1140687868801793,1.8484257656910668,1.07210290098477,0.526099420661621,0.13608276348795434,4.573691594068752,2.4148373291062293,1.6448710429051407,0.9934283659425046,0.5194891855665769,0.26767166350479005,0.07417222692328405,0.009622504486493762,63,0.4,0.0,153.03,3,3,0.0,0.5782677776913523,7.111111111111111,2.7222222222222223,1.469387755102041,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,2.381101577952299,4.585756412345815,0.0,2.381101577952299,0.0,0.0,0.9085602964160698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.25,0.3333333333333333,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,60.69,107.53721175448345,4.169925001442312,126.11027468639097,17.382533215262608,1.931392579473623,7.466759450510112,7.466759450510112,0.0,82.0,11.0,1.394,42.0
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,305,2.2832,5.21300224,45.5122,20.148378999999995,0,6,6,16,0.15066288616791063,0.01449807732590847,-0.014994134632535863,-0.03571272591913873,-0.0636583311637007,24.530786652565524,17.49798089406545,25.445574991210123,27.66730641926368,25.164910598397874,575.5270899960939,653.7971455234377,860.5078086191412,784.8691400156254,489.01517159765626,11.69947695123808,34.969380174272615,-0.3101604097042869,0.4061798432265226,3.7097664879740058,9.051113075314593,6.211620999999999,0,13,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.14660880187581576,0.0,0.0,0.0,0.024056261216234408,0.06129792715148763,1.2051183572168036,0.0,0.3989744750195586,0.0,0.38357662049071795,0.0,0.0668153104781061,0.0,2.499423231594378,3.04623435447238,3.673011363019498,0.7471399987966049,0.7331408880763846,0.7993000822979031,10.008071689507773,6.0197445078035825,5.702304551397189,4.0977297590701305,2.9255180239220064,2.080579768914636,1.4585633260488053,0.48185345041319055,6.59665436989738,3.5894376316025993,2.6216371575903725,1.8010248791572585,1.0005811409124992,0.6451533862976709,0.25633061480024205,0.06407604195903356,123,0.375,0.0,100.07,0,0,0.0,2.3357161346225244,11.076923076923077,4.481481481481482,2.7210884353741496,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0.0,0.0,0.0,0.0,1.6509636244473134,5.853800636117529,0.0,1.6509636244473134,0.0,0.0,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.35,0.5,1.0,NaN,2,0,1,1,1,1,0,0,0,1,0,0,0,86.28,148.2591092402113,4.700439718141093,202.55220134473893,25.09058367032633,1.9300448977174098,18.23713310740242,9.654502108319248,6.051643009936392,240.0,18.0,2.428,62.0
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,305,2.2832,5.21300224,45.5122,20.148378999999995,0,6,6,16,0.15066288616791063,0.01449807732590847,-0.014994134632535863,-0.03571272591913873,-0.0636583311637007,24.530786652565524,17.49798089406545,25.445574991210123,27.66730641926368,25.164910598397874,575.5270899960939,653.7971455234377,860.5078086191412,784.8691400156254,489.01517159765626,11.69947695123808,34.969380174272615,-0.3101604097042869,0.4061798432265226,3.7097664879740058,9.051113075314593,6.211620999999999,0,13,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.14660880187581576,0.0,0.0,0.0,0.024056261216234408,0.06129792715148763,1.2051183572168036,0.0,0.3989744750195586,0.0,0.38357662049071795,0.0,0.0668153104781061,0.0,2.499423231594378,3.04623435447238,3.673011363019498,0.7471399987966049,0.7331408880763846,0.7993000822979031,10.008071689507773,6.0197445078035825,5.702304551397189,4.0977297590701305,2.9255180239220064,2.080579768914636,1.4585633260488053,0.48185345041319055,6.59665436989738,3.5894376316025993,2.6216371575903725,1.8010248791572585,1.0005811409124992,0.6451533862976709,0.25633061480024205,0.06407604195903356,123,0.375,0.0,100.07,0,0,0.0,2.3357161346225244,11.076923076923077,4.481481481481482,2.7210884353741496,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0.0,0.0,0.0,0.0,1.6509636244473134,5.853800636117529,0.0,1.6509636244473134,0.0,0.0,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.35,0.5,1.0,NaN,2,0,1,1,1,1,0,0,0,1,0,0,0,86.28,148.2591092402113,4.700439718141093,202.55220134473893,25.09058367032633,1.9300448977174098,18.23713310740242,9.654502108319248,6.051643009936392,240.0,18.0,2.428,62.0
C1=CC(=C(C=C1Cl)Cl)O,298,2.8914,8.36019396,37.3617,18.389171999999995,0,6,6,13,0.11497407911158677,-0.022205026224833148,-0.032573210470680236,-0.004577547865402957,-0.02253215387030834,25.20036885123851,13.235633256008754,20.471266512017507,21.403296499148453,15.948583163857535,505.49838175488287,550.8029629707032,683.8566479609375,516.5546395156251,180.2960204902344,11.700364875290102,34.97038987204126,-0.3928330296171351,0.36635926310158634,5.2009924199052895,8.989897671384497,5.212828000000001,0,9,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.024056261216234408,0.06531275963179647,0.7600796553858447,0.0,0.16666666666666666,0.0,0.4171953766183981,0.0,0.042257712736425826,0.0,1.4782780961775843,1.5580286054249617,2.075933093928455,0.6008435006533799,0.6429697275606621,0.647317245077858,6.85337115112852,4.198377302757663,3.8727920134931058,2.8603662194915747,1.816762979226178,1.3316001604737504,0.5044733353288007,0.06804138174397717,5.947051241124199,3.0955340884902456,2.4393694064596754,1.4475581112786313,0.8897621639757382,0.45963315666495547,0.18419694783502152,0.012198750911856666,67,0.46153846153846156,0.0,97.03,1,1,0.0,2.6500992367782072,7.111111111111111,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.6509636244473134,5.853800636117529,0.0,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.4,0.6666666666666666,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,20.23,120.37889389422786,4.169925001442312,163.0014584799685,17.38201719334524,1.9313352437050268,7.477467930196479,2.4914482078737628,0.0,84.0,10.0,2.8600000000000003,42.0
C1=CC(=C(C=C1Cl)Cl)O,298,2.8914,8.36019396,37.3617,18.389171999999995,0,6,6,13,0.11497407911158677,-0.022205026224833148,-0.032573210470680236,-0.004577547865402957,-0.02253215387030834,25.20036885123851,13.235633256008754,20.471266512017507,21.403296499148453,15.948583163857535,505.49838175488287,550.8029629707032,683.8566479609375,516.5546395156251,180.2960204902344,11.700364875290102,34.97038987204126,-0.3928330296171351,0.36635926310158634,5.2009924199052895,8.989897671384497,5.212828000000001,0,9,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.024056261216234408,0.06531275963179647,0.7600796553858447,0.0,0.16666666666666666,0.0,0.4171953766183981,0.0,0.042257712736425826,0.0,1.4782780961775843,1.5580286054249617,2.075933093928455,0.6008435006533799,0.6429697275606621,0.647317245077858,6.85337115112852,4.198377302757663,3.8727920134931058,2.8603662194915747,1.816762979226178,1.3316001604737504,0.5044733353288007,0.06804138174397717,5.947051241124199,3.0955340884902456,2.4393694064596754,1.4475581112786313,0.8897621639757382,0.45963315666495547,0.18419694783502152,0.012198750911856666,67,0.46153846153846156,0.0,97.03,1,1,0.0,2.6500992367782072,7.111111111111111,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.6509636244473134,5.853800636117529,0.0,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.4,0.6666666666666666,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,20.23,120.37889389422786,4.169925001442312,163.0014584799685,17.38201719334524,1.9313352437050268,7.477467930196479,2.4914482078737628,0.0,84.0,10.0,2.8600000000000003,42.0
C1=CC(=C(C=C1Cl)Cl)O,298,2.8914,8.36019396,37.3617,18.389171999999995,0,6,6,13,0.11497407911158677,-0.022205026224833148,-0.032573210470680236,-0.004577547865402957,-0.02253215387030834,25.20036885123851,13.235633256008754,20.471266512017507,21.403296499148453,15.948583163857535,505.49838175488287,550.8029629707032,683.8566479609375,516.5546395156251,180.2960204902344,11.700364875290102,34.97038987204126,-0.3928330296171351,0.36635926310158634,5.2009924199052895,8.989897671384497,5.212828000000001,0,9,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.024056261216234408,0.06531275963179647,0.7600796553858447,0.0,0.16666666666666666,0.0,0.4171953766183981,0.0,0.042257712736425826,0.0,1.4782780961775843,1.5580286054249617,2.075933093928455,0.6008435006533799,0.6429697275606621,0.647317245077858,6.85337115112852,4.198377302757663,3.8727920134931058,2.8603662194915747,1.816762979226178,1.3316001604737504,0.5044733353288007,0.06804138174397717,5.947051241124199,3.0955340884902456,2.4393694064596754,1.4475581112786313,0.8897621639757382,0.45963315666495547,0.18419694783502152,0.012198750911856666,67,0.46153846153846156,0.0,97.03,1,1,0.0,2.6500992367782072,7.111111111111111,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.6509636244473134,5.853800636117529,0.0,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.4,0.6666666666666666,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,20.23,120.37889389422786,4.169925001442312,163.0014584799685,17.38201719334524,1.9313352437050268,7.477467930196479,2.4914482078737628,0.0,84.0,10.0,2.8600000000000003,42.0
C1=CC(=C(C=C1Cl)Cl)O,298,2.8914,8.36019396,37.3617,18.389171999999995,0,6,6,13,0.11497407911158677,-0.022205026224833148,-0.032573210470680236,-0.004577547865402957,-0.02253215387030834,25.20036885123851,13.235633256008754,20.471266512017507,21.403296499148453,15.948583163857535,505.49838175488287,550.8029629707032,683.8566479609375,516.5546395156251,180.2960204902344,11.700364875290102,34.97038987204126,-0.3928330296171351,0.36635926310158634,5.2009924199052895,8.989897671384497,5.212828000000001,0,9,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.024056261216234408,0.06531275963179647,0.7600796553858447,0.0,0.16666666666666666,0.0,0.4171953766183981,0.0,0.042257712736425826,0.0,1.4782780961775843,1.5580286054249617,2.075933093928455,0.6008435006533799,0.6429697275606621,0.647317245077858,6.85337115112852,4.198377302757663,3.8727920134931058,2.8603662194915747,1.816762979226178,1.3316001604737504,0.5044733353288007,0.06804138174397717,5.947051241124199,3.0955340884902456,2.4393694064596754,1.4475581112786313,0.8897621639757382,0.45963315666495547,0.18419694783502152,0.012198750911856666,67,0.46153846153846156,0.0,97.03,1,1,0.0,2.6500992367782072,7.111111111111111,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.6509636244473134,5.853800636117529,0.0,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.4,0.6666666666666666,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,20.23,120.37889389422786,4.169925001442312,163.0014584799685,17.38201719334524,1.9313352437050268,7.477467930196479,2.4914482078737628,0.0,84.0,10.0,2.8600000000000003,42.0
C1=CC(=C(C=C1Cl)Cl)O,298,2.8914,8.36019396,37.3617,18.389171999999995,0,6,6,13,0.11497407911158677,-0.022205026224833148,-0.032573210470680236,-0.004577547865402957,-0.02253215387030834,25.20036885123851,13.235633256008754,20.471266512017507,21.403296499148453,15.948583163857535,505.49838175488287,550.8029629707032,683.8566479609375,516.5546395156251,180.2960204902344,11.700364875290102,34.97038987204126,-0.3928330296171351,0.36635926310158634,5.2009924199052895,8.989897671384497,5.212828000000001,0,9,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.06804138174397717,0.2041241452319315,0.0,0.0,0.0,0.024056261216234408,0.06531275963179647,0.7600796553858447,0.0,0.16666666666666666,0.0,0.4171953766183981,0.0,0.042257712736425826,0.0,1.4782780961775843,1.5580286054249617,2.075933093928455,0.6008435006533799,0.6429697275606621,0.647317245077858,6.85337115112852,4.198377302757663,3.8727920134931058,2.8603662194915747,1.816762979226178,1.3316001604737504,0.5044733353288007,0.06804138174397717,5.947051241124199,3.0955340884902456,2.4393694064596754,1.4475581112786313,0.8897621639757382,0.45963315666495547,0.18419694783502152,0.012198750911856666,67,0.46153846153846156,0.0,97.03,1,1,0.0,2.6500992367782072,7.111111111111111,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.6509636244473134,5.853800636117529,0.0,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.4,0.6666666666666666,NaN,0,0,1,1,1,1,0,0,0,1,0,0,0,20.23,120.37889389422786,4.169925001442312,163.0014584799685,17.38201719334524,1.9313352437050268,7.477467930196479,2.4914482078737628,0.0,84.0,10.0,2.8600000000000003,42.0
